Scan #1
08:45:d1:e6:f2:6f,5660.0,-68.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:af,5180.0,-79.00dBm,eduroam,99,6.5,24.5
24:36:da:12:17:6f,5560.0,-58.00dBm,eduroam,99,6.5,24.5
24:36:da:13:17:af,5660.0,-69.00dBm,eduroam,99,6.5,24.5
24:36:da:12:7f:2f,5260.0,-78.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7f:95:4f,5320.0,-79.00dBm,eduroam,99,6.5,24.5
24:36:da:13:95:cf,5320.0,-82.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7a:d4:6f,5500.0,-90.00dBm,eduroam,99,6.5,24.5
Scan #2
08:45:d1:e6:f2:6f,5660.0,-67.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:af,5180.0,-75.00dBm,eduroam,99,6.5,24.5
24:36:da:12:17:6f,5560.0,-55.00dBm,eduroam,99,6.5,24.5
24:36:da:13:17:af,5660.0,-70.00dBm,eduroam,99,6.5,24.5
24:36:da:12:7f:2f,5260.0,-76.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7f:95:4f,5320.0,-79.00dBm,eduroam,99,6.5,24.5
24:36:da:13:95:cf,5320.0,-82.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7a:d4:6f,5500.0,-90.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:a0,5660.0,-81.00dBm,eduroam,99,6.5,24.5
Scan #3
08:45:d1:e6:f2:6f,5660.0,-67.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:af,5180.0,-79.00dBm,eduroam,99,6.5,24.5
24:36:da:12:17:6f,5560.0,-55.00dBm,eduroam,99,6.5,24.5
24:36:da:13:17:af,5660.0,-70.00dBm,eduroam,99,6.5,24.5
24:36:da:12:7f:2f,5260.0,-76.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7f:95:4f,5320.0,-80.00dBm,eduroam,99,6.5,24.5
24:36:da:13:95:cf,5320.0,-82.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7a:d4:6f,5500.0,-90.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:a0,5660.0,-80.00dBm,eduroam,99,6.5,24.5
Scan #4
08:45:d1:e6:f2:6f,5660.0,-68.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:af,5180.0,-78.00dBm,eduroam,99,6.5,24.5
24:36:da:12:17:6f,5560.0,-57.00dBm,eduroam,99,6.5,24.5
24:36:da:13:17:af,5660.0,-71.00dBm,eduroam,99,6.5,24.5
24:36:da:12:7f:2f,5260.0,-77.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,99,6.5,24.5
24:36:da:13:95:cf,5320.0,-82.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7a:d4:6f,5500.0,-90.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:a0,5660.0,-80.00dBm,eduroam,99,6.5,24.5
Scan #5
08:45:d1:e6:f2:6f,5660.0,-67.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:af,5180.0,-77.00dBm,eduroam,99,6.5,24.5
24:36:da:12:17:6f,5560.0,-57.00dBm,eduroam,99,6.5,24.5
24:36:da:13:17:af,5660.0,-67.00dBm,eduroam,99,6.5,24.5
24:36:da:12:7f:2f,5260.0,-77.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7f:95:4f,5320.0,-79.00dBm,eduroam,99,6.5,24.5
24:36:da:13:95:cf,5320.0,-82.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7a:d4:6f,5500.0,-90.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:a0,5660.0,-80.00dBm,eduroam,99,6.5,24.5
Scan #6
08:45:d1:e6:f2:6f,5660.0,-66.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:86:52:af,5180.0,-79.00dBm,eduroam,99,6.5,24.5
24:36:da:12:17:6f,5560.0,-58.00dBm,eduroam,99,6.5,24.5
24:36:da:13:17:af,5660.0,-72.00dBm,eduroam,99,6.5,24.5
24:36:da:12:7f:2f,5260.0,-76.00dBm,eduroam,99,6.5,24.5
9c:d5:7d:7f:95:4f,5320.0,-79.00dBm,eduroam,99,6.5,24.5
