Scan #1
08:45:d1:e6:f2:6f,5660.0,-71.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-81.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-65.00dBm,eduroam,76,7.7,25.2
Scan #2
08:45:d1:e6:f2:6f,5660.0,-66.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-86.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-66.00dBm,eduroam,76,7.7,25.2
Scan #3
08:45:d1:e6:f2:6f,5660.0,-69.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-81.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
Scan #4
08:45:d1:e6:f2:6f,5660.0,-69.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-81.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #5
08:45:d1:e6:f2:6f,5660.0,-72.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-83.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-65.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #6
08:45:d1:e6:f2:6f,5660.0,-71.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-82.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #7
08:45:d1:e6:f2:6f,5660.0,-70.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-80.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #8
08:45:d1:e6:f2:6f,5660.0,-66.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-84.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #9
08:45:d1:e6:f2:6f,5660.0,-69.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-81.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #10
08:45:d1:e6:f2:6f,5660.0,-67.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-82.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-65.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #11
08:45:d1:e6:f2:6f,5660.0,-69.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-84.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #12
08:45:d1:e6:f2:6f,5660.0,-71.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-81.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #13
08:45:d1:e6:f2:6f,5660.0,-75.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-80.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #14
08:45:d1:e6:f2:6f,5660.0,-75.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-84.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-81.00dBm,eduroam,76,7.7,25.2
Scan #15
08:45:d1:e6:f2:6f,5660.0,-77.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-82.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #16
08:45:d1:e6:f2:6f,5660.0,-66.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-80.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #17
08:45:d1:e6:f2:6f,5660.0,-77.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-81.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #18
08:45:d1:e6:f2:6f,5660.0,-73.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-82.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #19
08:45:d1:e6:f2:6f,5660.0,-63.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-80.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #20
08:45:d1:e6:f2:6f,5660.0,-72.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-81.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #21
08:45:d1:e6:f2:6f,5660.0,-72.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-80.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #22
08:45:d1:e6:f2:6f,5660.0,-71.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-80.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-64.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #23
08:45:d1:e6:f2:6f,5660.0,-74.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-82.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #24
08:45:d1:e6:f2:6f,5660.0,-71.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-81.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #25
08:45:d1:e6:f2:6f,5660.0,-70.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-81.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #26
08:45:d1:e6:f2:6f,5660.0,-70.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-80.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:cf,5320.0,-63.00dBm,eduroam,76,7.7,25.2
9c:d5:7d:7f:95:4f,5320.0,-86.00dBm,eduroam,76,7.7,25.2
Scan #27
08:45:d1:e6:f2:6f,5660.0,-69.00dBm,eduroam,76,7.7,25.2
24:36:da:13:95:c0,5560.0,-80.00dBm,eduroam,76,7.7,25.2
