Scan #1
24:36:da:14:4b:6f,5500.0,-72.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-83.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-79.00dBm,eduroam,26,16.1,11.5
24:36:da:19:0d:0f,5320.0,-79.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:00,5660.0,-79.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-80.00dBm,eduroam,26,16.1,11.5
Scan #2
24:36:da:14:4b:6f,5500.0,-71.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-80.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-80.00dBm,eduroam,26,16.1,11.5
Scan #3
24:36:da:14:4b:6f,5500.0,-70.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-82.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-78.00dBm,eduroam,26,16.1,11.5
Scan #4
24:36:da:14:4b:6f,5500.0,-72.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-79.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-77.00dBm,eduroam,26,16.1,11.5
Scan #5
24:36:da:14:4b:6f,5500.0,-72.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-82.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-78.00dBm,eduroam,26,16.1,11.5
Scan #6
24:36:da:14:4b:6f,5500.0,-72.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-81.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-79.00dBm,eduroam,26,16.1,11.5
Scan #7
24:36:da:14:4b:6f,5500.0,-66.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-80.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-79.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-82.00dBm,eduroam,26,16.1,11.5
Scan #8
24:36:da:14:4b:6f,5500.0,-65.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-80.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-78.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-80.00dBm,eduroam,26,16.1,11.5
Scan #9
24:36:da:14:4b:6f,5500.0,-64.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-81.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-80.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-80.00dBm,eduroam,26,16.1,11.5
Scan #10
24:36:da:14:4b:6f,5500.0,-63.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-81.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-79.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-81.00dBm,eduroam,26,16.1,11.5
Scan #11
24:36:da:14:4b:6f,5500.0,-64.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-82.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-78.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-82.00dBm,eduroam,26,16.1,11.5
Scan #12
24:36:da:14:4b:6f,5500.0,-65.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-80.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-78.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-80.00dBm,eduroam,26,16.1,11.5
Scan #13
24:36:da:14:4b:6f,5500.0,-64.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-83.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-77.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-80.00dBm,eduroam,26,16.1,11.5
Scan #14
24:36:da:14:4b:6f,5500.0,-65.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-81.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-81.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-83.00dBm,eduroam,26,16.1,11.5
Scan #15
24:36:da:14:4b:6f,5500.0,-64.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-82.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-79.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-81.00dBm,eduroam,26,16.1,11.5
Scan #16
24:36:da:14:4b:6f,5500.0,-65.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-80.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-80.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-81.00dBm,eduroam,26,16.1,11.5
Scan #17
24:36:da:14:4b:6f,5500.0,-64.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-80.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-79.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-80.00dBm,eduroam,26,16.1,11.5
Scan #18
24:36:da:14:4b:6f,5500.0,-63.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-80.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-78.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-82.00dBm,eduroam,26,16.1,11.5
Scan #19
24:36:da:14:4b:6f,5500.0,-66.00dBm,eduroam,26,16.1,11.5
24:36:da:14:31:af,5180.0,-82.00dBm,eduroam,26,16.1,11.5
24:36:da:10:19:6f,5260.0,-78.00dBm,eduroam,26,16.1,11.5
24:36:da:13:55:0f,5260.0,-82.00dBm,eduroam,26,16.1,11.5
Scan #20
24:36:da:14:4b:6f,5500.0,-66.00dBm,eduroam,26,16.1,11.5
