Scan #1
24:36:da:13:55:0f,5260.0,-68.00dBm,eduroam,35,6.5,15
24:36:da:13:55:00,5660.0,-77.00dBm,eduroam,35,6.5,15
24:36:da:14:97:2f,5560.0,-87.00dBm,eduroam,35,6.5,15
24:36:da:18:82:4f,5500.0,-65.00dBm,eduroam,35,6.5,15
24:36:da:18:4b:af,5660.0,-63.00dBm,eduroam,35,6.5,15
24:36:da:19:0d:0f,5320.0,-77.00dBm,eduroam,35,6.5,15
24:36:da:19:d3:ef,5560.0,-84.00dBm,eduroam,35,6.5,15
24:36:da:12:3e:2f,5660.0,-71.00dBm,eduroam,35,6.5,15
Scan #2
24:36:da:13:55:0f,5260.0,-69.00dBm,eduroam,35,6.5,15
24:36:da:13:55:00,5660.0,-74.00dBm,eduroam,35,6.5,15
24:36:da:14:97:2f,5560.0,-85.00dBm,eduroam,35,6.5,15
24:36:da:18:82:4f,5500.0,-66.00dBm,eduroam,35,6.5,15
24:36:da:18:4b:af,5660.0,-64.00dBm,eduroam,35,6.5,15
24:36:da:19:0d:0f,5320.0,-78.00dBm,eduroam,35,6.5,15
24:36:da:19:d3:ef,5560.0,-84.00dBm,eduroam,35,6.5,15
24:36:da:12:3e:2f,5660.0,-73.00dBm,eduroam,35,6.5,15
24:36:da:14:4b:6f,5500.0,-86.00dBm,eduroam,35,6.5,15
Scan #3
24:36:da:13:55:0f,5260.0,-67.00dBm,eduroam,35,6.5,15
24:36:da:13:55:00,5660.0,-80.00dBm,eduroam,35,6.5,15
24:36:da:14:97:2f,5560.0,-85.00dBm,eduroam,35,6.5,15
24:36:da:18:82:4f,5500.0,-68.00dBm,eduroam,35,6.5,15
24:36:da:18:4b:af,5660.0,-64.00dBm,eduroam,35,6.5,15
24:36:da:19:0d:0f,5320.0,-76.00dBm,eduroam,35,6.5,15
24:36:da:19:d3:ef,5560.0,-84.00dBm,eduroam,35,6.5,15
24:36:da:12:3e:2f,5660.0,-70.00dBm,eduroam,35,6.5,15
24:36:da:14:4b:6f,5500.0,-87.00dBm,eduroam,35,6.5,15
24:36:da:10:0b:cf,5560.0,-77.00dBm,eduroam,35,6.5,15
Scan #4
24:36:da:13:55:0f,5260.0,-66.00dBm,eduroam,35,6.5,15
24:36:da:13:55:00,5660.0,-74.00dBm,eduroam,35,6.5,15
24:36:da:14:97:2f,5560.0,-88.00dBm,eduroam,35,6.5,15
24:36:da:18:82:4f,5500.0,-66.00dBm,eduroam,35,6.5,15
24:36:da:18:4b:af,5660.0,-62.00dBm,eduroam,35,6.5,15
24:36:da:19:0d:0f,5320.0,-75.00dBm,eduroam,35,6.5,15
24:36:da:19:d3:ef,5560.0,-86.00dBm,eduroam,35,6.5,15
24:36:da:12:3e:2f,5660.0,-68.00dBm,eduroam,35,6.5,15
24:36:da:14:4b:6f,5500.0,-87.00dBm,eduroam,35,6.5,15
24:36:da:10:0b:cf,5560.0,-77.00dBm,eduroam,35,6.5,15
Scan #5
24:36:da:13:55:0f,5260.0,-67.00dBm,eduroam,35,6.5,15
24:36:da:13:55:00,5660.0,-75.00dBm,eduroam,35,6.5,15
24:36:da:14:97:2f,5560.0,-86.00dBm,eduroam,35,6.5,15
24:36:da:18:82:4f,5500.0,-66.00dBm,eduroam,35,6.5,15
24:36:da:18:4b:af,5660.0,-63.00dBm,eduroam,35,6.5,15
24:36:da:19:0d:0f,5320.0,-77.00dBm,eduroam,35,6.5,15
24:36:da:19:d3:ef,5560.0,-88.00dBm,eduroam,35,6.5,15
